holiday,locale,transferred,sales,onpromotion
Not Holiday,Not Holiday,False,1061771.636907,11854.0
Not Holiday,Not Holiday,False,776813.137038,10056.0
Not Holiday,Not Holiday,False,742471.2769905,12281.0
Not Holiday,Not Holiday,False,858062.149411,17457.0
Not Holiday,Not Holiday,False,766859.172845,3498.0
Not Holiday,Not Holiday,False,918421.319125,13480.0
Not Holiday,Not Holiday,False,1176138.109152,9337.0
Not Holiday,Not Holiday,False,1376511.520495,10512.0
Not Holiday,Not Holiday,False,912693.8511,8750.0
Not Holiday,Not Holiday,False,805546.647956,11319.0
Not Holiday,Not Holiday,False,842979.8370823,17369.0
Not Holiday,Not Holiday,False,667099.801025,10621.0
Not Holiday,Not Holiday,False,795116.1360699,15713.0
Not Holiday,Not Holiday,False,993732.684049,11792.0
Not Holiday,Not Holiday,False,1213673.946877,13187.0
Not Holiday,Not Holiday,False,768349.7589517,10854.0
Not Holiday,Not Holiday,False,729412.959849,13186.0
Not Holiday,Not Holiday,False,785885.9088963,20019.0
Not Holiday,Not Holiday,False,660338.346974,10081.0
Not Holiday,Not Holiday,False,834786.4275550001,15820.0
Not Holiday,Not Holiday,False,1096133.5508865,11567.0
Not Holiday,Not Holiday,False,965144.121179,12259.0
Not Holiday,Not Holiday,False,791146.393731,10399.0
Not Holiday,Not Holiday,False,787326.7170395,13072.0
Not Holiday,Not Holiday,False,766159.0112892,21009.0
Not Holiday,Not Holiday,False,609868.8309586,11621.0
Holiday,Local,False,761049.7450639,17672.0
Not Holiday,Not Holiday,False,963268.227135,12262.0
Holiday,Local,False,2185221.717228,26742.0
Holiday,Regional,False,1092610.858614,13371.0
Not Holiday,Not Holiday,False,755367.8450665,10857.0
Not Holiday,Not Holiday,False,682218.468913,13169.0
Not Holiday,Not Holiday,False,731896.9850105,20138.0
Not Holiday,Not Holiday,False,630811.802872,13403.0
Not Holiday,Not Holiday,False,802273.1392327,18245.0
Not Holiday,Not Holiday,False,1207529.921868,13017.0
Not Holiday,Not Holiday,False,1296379.2175535,13882.0
Holiday,Local,False,1850286.817632,24658.0
Not Holiday,Not Holiday,False,832359.2860137,14888.0
Not Holiday,Not Holiday,False,844301.613116,23049.0
Not Holiday,Not Holiday,False,700272.0099567,13192.0
Not Holiday,Not Holiday,False,805792.302193,18485.0
Not Holiday,Not Holiday,False,998347.1930085,13428.0
Not Holiday,Not Holiday,False,1100833.322376,14273.0
Not Holiday,Not Holiday,False,804158.8610365,12239.0
Not Holiday,Not Holiday,False,730534.767701,14429.0
Not Holiday,Not Holiday,False,748799.9959087,20226.0
Not Holiday,Not Holiday,False,629651.3629294999,10199.0
Not Holiday,Not Holiday,False,765489.6173932999,16059.0
Not Holiday,Not Holiday,False,969077.125075,11079.0
Not Holiday,Not Holiday,False,1100803.699023,11720.0
Not Holiday,Not Holiday,False,818325.522149,10056.0
Not Holiday,Not Holiday,False,730133.70894,12065.0
Not Holiday,Not Holiday,False,767978.778078,18201.0
Not Holiday,Not Holiday,False,688288.067857,10708.0
Not Holiday,Not Holiday,False,782418.2992188,15340.0
Not Holiday,Not Holiday,False,932902.046681,10070.0
Holiday,Local,False,1024288.741245,10870.0
Additional,Local,False,816564.327096,9448.0
Additional,Local,False,713581.632609,11325.0
Not Holiday,Not Holiday,False,740653.044167,18725.0
Not Holiday,Not Holiday,False,659849.8270588,8001.0
Not Holiday,Not Holiday,False,835099.6822035,13850.0
Not Holiday,Not Holiday,False,1032310.865737,9099.0
Not Holiday,Not Holiday,False,1123752.4779517,10227.0
Not Holiday,Not Holiday,False,885856.8408705,8649.0
Not Holiday,Not Holiday,False,988527.763204,10150.0
Not Holiday,Not Holiday,False,964712.016051,16524.0
Not Holiday,Not Holiday,False,728068.485132,7859.0
Not Holiday,Not Holiday,False,827775.686128,14193.0
Holiday,Local,False,965693.650492,8684.0
Not Holiday,Not Holiday,False,1049559.164277,9565.0
Not Holiday,Not Holiday,False,797464.963817,8209.0
Not Holiday,Not Holiday,False,717766.3491055,10638.0
Not Holiday,Not Holiday,False,734139.67401,16117.0
Holiday,National,True,651386.9119697,7917.0
Transfer,National,False,826373.722022,14179.0
Not Holiday,Not Holiday,False,792630.5350785,8312.0
Not Holiday,Not Holiday,False,865639.677471,9283.0
Not Holiday,Not Holiday,False,760922.4060808,8043.0
Holiday,Local,False,762661.935939,10605.0
